nuFnu_syn,nu_syn,CLASS,SED_class,GLON,LP_beta,GLAT,Frac_Variability,Pivot_Energy,Highest_energy,PL_Index,SpectrumType,Unc_Frac_Variability,LP_Index,Unc_Energy_Flux100,Unc_Flux1000,Variability_Index,Flux1000,Unc_LP_Index,Energy_Flux100,Signif_Avg,Unc_PL_Index,Unc_LP_beta,Flags,Redshift
-25.619879,30.11299,FSRQ,LSP,168.09999,0.08551501,-76.018585,0.47214955,6.5947676,3.2130268,2.3212886,LogParabola,-2.2607632,2.2662163,-27.854704,7.0693645e-11,5.720867,-20.014458,-3.401591,-24.55834,4.0807595,0.021284733,-4.043593,0,1.02
-26.308355,33.379166,FSRQ,ISP,152.00343,0.13179202,-68.58237,0.0,7.9274087,3.7059603,1.9893031,PowerLaw,2.3025851,1.8582195,-28.627077,3.2730978e-11,2.1549463,-22.209963,-1.7439743,-26.701649,2.3287458,0.10560465,-2.2788851,0,0.1485
-27.003922,29.310947,FSRQ,LSP,288.2558,0.09901512,-63.902428,1.1514616,6.456918,2.9304416,2.3358567,LogParabola,-1.3983829,2.23604,-28.080769,5.945891e-11,7.2351036,-20.225395,-3.3042047,-24.78312,4.034775,0.022729468,-3.9317827,0,0.925
-27.631021,27.631021,BLL,LSP,143.94388,0.09551451,-58.16204,0.82748663,9.300349,4.3613725,1.628908,PowerLaw,-0.69373864,1.5911549,-28.822033,2.4364205e-11,3.149365,-23.43212,-1.4139898,-27.655518,1.5647036,0.17965257,-2.123757,0,0.3722
-24.901548,29.339138,FSRQ,LSP,130.79832,0.100366995,-14.310297,0.9649051,6.578588,3.713884,2.300774,LogParabola,-1.5763942,2.1936252,-27.730146,8.4146135e-11,7.6086826,-19.610338,-3.530192,-24.22596,4.231023,0.01774006,-4.1893625,0,0.859
-25.580204,29.209158,FSRQ,LSP,201.39598,0.10413406,-79.287186,0.76297146,5.929892,3.2381136,2.5562224,LogParabola,-1.7941241,2.4452941,-28.391476,4.5669236e-11,6.1918545,-20.955042,-3.0718167,-25.147314,3.660625,0.030664606,-3.623261,0,0.835
-27.631021,27.631021,BLL,LSP,279.9816,0.065381594,-68.75417,0.0,7.498334,2.8872223,2.126766,PowerLaw,2.3025851,2.083623,-28.744202,2.9921864e-11,2.4343622,-21.991272,-2.3270607,-26.484604,2.627837,0.07720114,-2.9874866,0,0.090112
-26.820503,38.050247,BLL,HSP,156.5221,0.27819777,-67.578,0.5528847,8.512414,3.3858874,1.8294507,PowerLaw,-1.133746,1.4814651,-28.725739,2.8912454e-11,2.8695855,-22.757162,-1.1342041,-27.172419,1.9367646,0.14029758,-1.6689003,0,0.49
-26.029104,30.542175,BLL,LSP,159.06589,0.058350842,-68.7694,0.58669096,6.6234636,4.9773817,2.1348064,LogParabola,-2.059774,2.0515146,-27.688114,8.6667985e-11,6.285177,-19.652927,-3.5353413,-24.300821,4.273857,0.01881366,-4.364546,0,0.73
-26.132599,29.133186,FSRQ,LSP,217.97354,0.13622727,-78.09566,1.5234864,5.8999066,2.32016,2.5869598,LogParabola,-1.1151029,2.4402564,-28.505602,3.972431e-11,6.8250976,-21.395596,-2.7306566,-25.545303,3.3083787,0.039920054,-3.2350273,0,1.148
-26.253363,34.37877,BLL,ISP,283.9882,0.1654813,-62.991943,0.0,7.4547133,2.775497,2.058876,LogParabola,2.3025851,1.8208698,-28.6031,3.5130676e-11,2.1541462,-21.80367,-1.931828,-26.693209,2.6920624,0.075876676,-2.5391884,0,0.098
-27.30405,31.610342,BLL,LSP,150.92685,-0.027502552,-58.266453,0.51502544,7.557729,2.9850152,2.2185588,PowerLaw,-1.4345136,2.239686,-28.565151,3.2956644e-11,3.1837885,-22.190992,-2.2114434,-26.65216,2.2735686,0.12209713,-3.1667826,0,0.94
-27.161547,31.882128,BCU,LSP,148.88799,-0.07061739,-54.184326,0.0,7.437159,2.419461,2.3000941,PowerLaw,2.3025851,2.3597722,-28.499569,3.1930715e-11,2.182166,-22.290922,-2.3458107,-26.702549,2.1423388,0.14492756,-3.367487,4,0.3
-27.631021,27.631021,BLL,LSP,124.05109,0.030457517,23.27852,0.29731476,7.400203,4.2379136,2.2898242,PowerLaw,-2.1094637,2.2694404,-28.492775,3.3904515e-11,3.067674,-21.58457,-2.5810807,-26.003466,2.8298156,0.06473982,-3.2244306,0,0.15
-26.183105,38.176888,BLL,HSP,152.37036,-0.009205921,-57.54142,0.44443268,7.7633657,4.0815244,2.006067,PowerLaw,-2.1332116,2.0166209,-28.23985,4.7768213e-11,4.0413847,-21.059605,-2.880327,-25.554735,3.2477348,0.05264107,-3.7764323,0,0.08
-26.023859,34.42477,BLL,ISP,148.22522,0.05878826,-51.380608,0.32105842,7.250393,4.105357,1.9731219,LogParabola,-2.473463,1.8722526,-27.778757,7.056825e-11,4.0409417,-20.314602,-2.9817867,-24.966866,3.6852407,0.03148429,-3.8600152,0,0.681
-26.94934,34.1948,FSRQ,ISP,157.14821,-0.034118097,-61.234547,0.344463,7.7382436,5.786698,2.1036634,PowerLaw,-1.247336,2.1225753,-28.701565,3.072047e-11,2.734321,-22.37262,-2.2425914,-26.869907,2.0999193,0.12169238,-3.228899,0,0.082314
-26.886312,30.155272,FSRQ,LSP,136.45793,0.016912637,-21.90672,0.710396,6.7948537,3.4257145,2.477568,PowerLaw,-1.750171,2.4722874,-28.417416,3.6392823e-11,4.458816,-21.664392,-2.6598241,-25.90862,2.7648902,0.06552045,-3.2435973,0,0.456
-26.540525,35.345127,BLL,HSP,275.46545,-0.014541156,-65.753914,0.37237608,7.3996286,2.8632689,2.2006464,PowerLaw,-1.8938795,2.219007,-28.736853,2.985342e-11,3.1378078,-21.921114,-2.3825998,-26.390581,2.7050116,0.08271462,-3.1956906,0,0.29
-27.631021,27.631021,BLL,LSP,141.48735,0.14590704,-35.184937,0.0,9.493459,3.4452908,1.6317279,PowerLaw,2.3025851,1.5251056,-28.917587,2.5035201e-11,1.5008117,-23.568428,-0.9553919,-27.795109,1.5148818,0.22324543,-1.3031086,0,0.158189
-27.373133,31.09372,FSRQ,LSP,155.57623,-0.017269002,-57.512863,0.0,6.9582615,3.032604,2.4491475,PowerLaw,2.3025851,2.4512227,-28.466791,3.2853237e-11,1.7028997,-22.143265,-2.4002035,-26.419193,2.29031,0.096289225,-3.166125,0,1.61
-26.254032,36.381004,BLL,HSP,148.74524,0.048195813,-48.65477,0.34756866,7.3541913,4.187683,1.9802196,LogParabola,-2.3256629,1.8947359,-27.864506,6.3965507e-11,3.7719672,-20.630299,-2.8711565,-25.25365,3.4198346,0.04011117,-3.6770859,0,0.195
-27.10054,35.89756,BLL,HSP,262.09283,0.13753425,-70.07539,0.26470765,8.044402,4.049035,1.8366243,LogParabola,-1.4929327,1.6283997,-28.657122,3.133048e-11,2.9040842,-22.278067,-1.7579049,-26.894032,2.5729167,0.08955162,-2.4995596,0,0.053877
-27.31822,28.903698,FSRQ,LSP,292.5541,0.022724327,-49.084427,0.52020544,6.9496737,2.388102,2.5909972,PowerLaw,-1.9309907,2.5885165,-28.317831,2.8180167e-11,3.9820251,-22.08418,-2.321534,-26.186224,2.540664,0.088612236,-3.0768733,0,1.28
-26.373869,38.936726,BLL,HSP,156.89374,0.055092502,-57.60042,0.9315747,8.349112,4.1574726,1.9358433,PowerLaw,-1.0046667,1.8821881,-28.768808,2.9454276e-11,3.1880426,-22.754633,-1.6081712,-27.229393,1.9023181,0.15344682,-2.3668501,0,0.298632
-26.699406,30.039389,BLL,LSP,140.802,0.108720966,-29.636908,1.0701646,6.7835474,3.80578,2.2591026,LogParabola,-1.4681427,2.1503568,-27.818758,7.3728135e-11,6.7698627,-20.032759,-3.2608001,-24.719725,3.893238,0.025204757,-3.8289287,0,0.761
-27.631021,27.631021,BLL,LSP,239.7277,0.27468857,-73.08308,0.24482693,8.22091,3.0896506,1.8947277,PowerLaw,-0.67266154,1.4491328,-28.894041,2.4408546e-11,2.6885006,-22.775656,-1.0447986,-27.23138,2.0453744,0.13290371,-1.6682949,0,0.617
-27.631021,27.631021,BLL,LSP,143.48354,0.24341576,-35.65931,0.8549305,8.351512,2.9265964,1.9710182,PowerLaw,-0.62758744,1.785247,-28.752087,3.0017926e-11,3.094858,-22.81463,-1.0483483,-27.301538,1.794347,0.14846903,-1.5879962,0,0.21
-26.50735,29.022291,BCU,LSP,147.94237,0.07479686,-44.043938,0.5740779,6.586778,3.3754454,2.3326793,LogParabola,-2.004251,2.24758,-28.115244,5.4687276e-11,4.7854023,-20.88087,-2.80575,-25.429998,3.283828,0.04157799,-3.4714966,0,0.833
-26.349197,28.8062,FSRQ,LSP,140.60777,0.09399307,-28.12315,0.8032445,6.300509,2.8534253,2.5978734,LogParabola,-1.7447553,2.5524447,-27.998446,5.307419e-11,6.295006,-20.761715,-3.1684425,-24.91428,3.4586883,0.031822912,-3.6428897,0,1.466
-27.631021,27.631021,FSRQ,LSP,172.19144,0.059289884,-65.424965,0.0,8.637518,3.3246114,1.8437278,PowerLaw,2.3025851,1.7641314,-28.85989,2.6720442e-11,2.6703966,-23.034855,-1.3721482,-27.46,1.8459749,0.17028032,-2.068526,0,0.165866
-26.928526,29.7002,FSRQ,LSP,175.61299,0.053305678,-66.70868,0.6850125,6.4968762,3.0311575,2.4004157,LogParabola,-1.8814601,2.3606837,-28.08552,5.2498273e-11,5.5588,-20.7565,-3.1408496,-25.170486,3.5278354,0.034309488,-3.7158604,0,1.663
-27.05156,37.624287,BLL,HSP,140.21666,0.13044494,-24.86848,0.0,8.486201,4.2132497,1.8508866,PowerLaw,2.3025851,1.7231027,-28.621035,3.2720444e-11,2.475293,-22.32521,-1.6806324,-26.755098,2.3321397,0.10444727,-2.2984955,0,0.318
-25.12487,37.163795,BLL,HSP,278.34457,0.025344472,-60.766724,0.3909652,7.446276,5.1925178,1.8452215,LogParabola,-2.407792,1.7879848,-27.641752,6.985007e-11,4.947751,-19.980637,-3.2908564,-24.466015,4.1889296,0.023216626,-4.3235307,512,0.163
-26.850372,29.620207,BLL,LSP,128.83585,0.20658734,10.52246,1.2211413,7.6963406,4.0958652,2.254852,LogParabola,-1.2856902,2.046921,-27.873287,6.406885e-11,5.007168,-21.1355,-1.9293406,-26.108461,2.6807296,0.067441195,-2.4342582,0,0.895
-25.67518,29.89382,FSRQ,LSP,276.10577,0.09285788,-61.773746,1.0616913,6.323908,3.9250894,2.3029833,LogParabola,-1.4849949,2.2176058,-27.377964,1.3472085e-10,9.359147,-18.41485,-4.4380636,-22.96343,5.231819,0.0077858767,-5.0624485,0,1.003
-25.999159,35.345127,BLL,HSP,169.47931,0.13204211,-62.21236,0.49513903,7.750353,3.626102,2.0584943,PowerLaw,-1.4806439,1.9047142,-28.7274,3.005861e-11,3.1408381,-22.327219,-1.5544047,-26.827312,2.220787,0.10679455,-2.1516914,0,0.193
-23.68782,32.753345,BLL,ISP,152.58516,0.04240127,-47.36815,0.40740427,6.8267817,5.983742,2.0766418,LogParabola,-2.4239507,2.0171418,-27.239822,1.2604404e-10,6.3588014,-18.904522,-3.8813438,-23.529274,4.638804,0.013066365,-4.82395,0,0.2
-26.806414,33.895958,BLL,ISP,164.32556,0.035284296,-58.537155,0.53103316,7.7238927,3.3706799,2.059231,PowerLaw,-1.4786471,2.0314164,-28.658588,3.219796e-11,3.1649327,-22.144728,-2.0852857,-26.644827,2.398293,0.10192907,-2.743795,0,0.169
-27.197151,33.96491,BLL,ISP,242.51393,-0.0024129197,-70.98008,0.32637298,7.476137,4.3186274,2.102468,PowerLaw,-1.8694956,2.1069434,-28.709557,3.112472e-11,2.9506443,-21.896593,-2.4514484,-26.394037,2.684977,0.077433765,-3.301937,0,0.393
-26.26916,33.746593,BLL,ISP,146.44386,0.10008468,-36.374893,0.54918224,7.493759,5.4688153,2.0272257,LogParabola,-1.9143053,1.9143422,-28.204918,5.2213765e-11,4.011432,-21.208883,-2.4662676,-25.973469,2.9541845,0.05594783,-3.1564276,0,0.459
-26.397223,36.277405,BLL,HSP,270.0594,0.20243339,-63.945732,0.0,8.393889,3.2448282,1.9130596,PowerLaw,2.3025851,1.5467747,-29.023907,2.2800794e-11,2.341415,-23.119242,-0.62176996,-27.584087,1.723522,0.17540433,-1.3483478,0,0.172
-27.631021,27.631021,BLL,LSP,188.13515,-0.04568517,-67.79804,0.0,8.4716015,4.2441416,2.0197453,PowerLaw,2.3025851,2.0532498,-28.898418,2.617562e-11,1.7767551,-23.254538,-1.7202541,-27.751814,1.5415773,0.22110322,-2.6511216,0,0.282555
-26.576242,37.29043,BLL,HSP,147.15135,0.054514587,-35.606884,0.16128175,8.5347,5.197961,1.8464186,PowerLaw,-1.1017845,1.7987044,-28.471792,3.815743e-11,2.6658463,-22.093973,-2.115186,-26.520918,2.4430585,0.09265931,-2.8473737,0,0.288
-26.2898,35.77095,BLL,HSP,290.3446,0.115221165,-48.397533,0.2749044,7.3940873,4.4006057,1.9727746,LogParabola,-2.4146385,1.7906266,-28.296417,4.3821002e-11,3.5474887,-21.048925,-2.5613537,-25.822014,3.3537643,0.042427525,-3.3090937,0,0.33
-25.483883,31.250223,BLL,LSP,156.11548,0.055164576,-48.639996,0.29613182,6.667185,3.603093,2.276576,LogParabola,-2.6242793,2.2156117,-27.788132,7.497851e-11,4.49256,-20.136667,-3.242415,-24.69577,3.7577307,0.027393641,-3.994465,0,0.085
-25.469511,29.750673,FSRQ,LSP,162.16364,0.06858059,-54.418953,0.5357675,6.533781,3.9328036,2.189976,LogParabola,-2.150397,2.1061742,-27.690567,9.143211e-11,6.3064194,-19.527948,-3.650507,-24.163294,4.3297834,0.017099228,-4.411959,0,1.715
-26.280506,37.417065,BLL,HSP,191.83107,0.024318686,-67.55039,0.4822684,8.012953,2.8540246,2.017693,PowerLaw,-1.5560869,1.9860355,-28.582182,3.4949578e-11,2.9312088,-22.033438,-2.002317,-26.53043,2.4805105,0.10134944,-2.8474288,0,0.128
-26.29703,29.714296,FSRQ,LSP,142.60892,0.052648164,-23.48552,0.9360773,6.6726055,4.6202655,2.2803261,LogParabola,-1.6097832,2.2454233,-27.276148,1.2504398e-10,8.173747,-18.713795,-4.2415824,-23.248001,4.841458,0.010469533,-4.928418,0,0.944
-26.71922,31.98434,FSRQ,LSP,190.26573,0.0227308,-66.37347,1.117042,7.0918026,4.429015,2.3824728,PowerLaw,-1.3982697,2.376208,-28.19866,4.5223686e-11,5.4702477,-21.19702,-2.7672753,-25.54032,3.0437975,0.055240247,-3.4928944,0,0.698
-24.237268,34.1948,BLL,ISP,140.14612,0.04641413,-16.765535,0.43359333,7.1273437,5.5777164,1.9705373,LogParabola,-2.3742418,1.8918941,-26.821356,1.780536e-10,7.2754602,-18.089535,-4.2828646,-22.712957,5.2057185,0.008511769,-5.2301726,0,0.444
-27.048813,35.39116,BLL,HSP,181.07068,0.14517269,-63.264236,0.36955953,7.9351797,3.4735336,1.8895642,LogParabola,-1.5300089,1.6496898,-28.474892,3.7238494e-11,3.0170434,-22.0181,-1.6659023,-26.695623,2.606586,0.086551845,-2.4038818,0,0.042109
-27.631021,27.631021,BLL,LSP,165.13123,0.03853972,-52.811634,0.16937993,7.7595344,4.2200828,1.9505991,PowerLaw,-2.1884387,1.9076711,-28.24727,4.5046904e-11,2.7411718,-21.168053,-2.710793,-25.648378,3.1945982,0.05105602,-3.500273,0,0.457
-26.905737,30.11299,FSRQ,LSP,227.59564,0.0013914966,-68.61415,0.8205879,7.138026,3.2211373,2.3785892,PowerLaw,-1.4427419,2.3732708,-28.664717,2.7822003e-11,3.6592352,-22.462637,-2.067713,-26.809542,2.0872927,0.11726061,-2.7682934,16,0.3028
-27.249554,29.472973,FSRQ,LSP,278.26303,0.12174848,-56.447353,1.002751,7.104283,5.0490546,2.2084758,LogParabola,-1.5394101,2.1988432,-27.465258,9.6444415e-11,7.7714605,-19.232574,-3.781756,-23.954453,4.4057183,0.013139931,-4.340412,2,2.464
-26.83713,29.022291,FSRQ,LSP,243.93579,0.14158444,-67.16157,0.67785543,5.9205627,3.446652,2.6062415,LogParabola,-1.899354,2.469298,-28.42901,4.145619e-11,5.7163954,-21.18684,-2.8841317,-25.296915,3.4914207,0.033342343,-3.40907,0,2.115
-26.785112,29.472973,FSRQ,LSP,142.61102,0.14331332,-18.501316,0.92897654,6.6076427,3.768649,2.446356,LogParabola,-1.5885185,2.303373,-28.014744,5.0538608e-11,5.7712994,-20.900608,-2.5733876,-25.453226,3.3441894,0.04087276,-3.159005,0,1.019
-24.506445,32.063934,BLL,LSP,280.18182,0.023585597,-54.58032,0.3017891,7.700106,3.0536237,2.0525389,PowerLaw,-1.8831338,2.027738,-28.714846,3.0376316e-11,2.962896,-21.8867,-2.3989496,-26.386675,2.709349,0.07396163,-3.1670372,0,0.031989
-26.831758,28.46661,FSRQ,LSP,266.2693,0.12039594,-61.636654,1.6110141,6.4609766,2.5302863,2.503799,LogParabola,-1.0644394,2.4306648,-28.015833,4.857194e-11,7.5621843,-20.69627,-3.0562806,-25.0543,3.7177937,0.03038628,-3.519805,0,0.765
-26.619673,28.79034,FSRQ,LSP,157.1235,0.05136795,-42.73872,1.1141809,6.391639,2.7100482,2.6675541,PowerLaw,-1.4010613,2.6525147,-28.077795,4.52403e-11,5.6315413,-21.419317,-2.7455378,-25.413074,2.853492,0.055242024,-3.2881866,0,2.065
-27.182987,36.254383,BLL,HSP,184.18184,0.15052797,-61.477207,0.35488713,8.279144,4.570204,1.8984345,PowerLaw,-0.85812116,1.7533509,-28.825853,2.6566062e-11,2.749563,-22.82851,-1.3887037,-27.286161,1.8831728,0.14229281,-1.961292,0,0.2087
-25.571436,43.864246,BLL,HSP,152.93639,0.04244714,-36.577847,0.0,8.734725,5.1923122,1.7684032,PowerLaw,2.3025851,1.7226009,-28.360909,4.112312e-11,2.2691429,-21.929998,-2.1989803,-26.296806,2.6303167,0.083796374,-2.9888296,0,0.139
-27.15404,36.381004,BLL,HSP,225.3855,-0.09436888,-67.00054,0.07758413,7.8791175,4.8838997,2.072229,PowerLaw,-0.11806329,2.205465,-28.850647,2.6519497e-11,2.7794237,-22.596579,-2.3382704,-27.09651,2.0536792,0.14789395,-3.362814,0,0.66
-25.409187,30.13411,FSRQ,LSP,283.21402,0.0609499,-51.293438,1.4533852,6.4814167,3.5573661,2.3371654,LogParabola,-1.1626889,2.2599907,-28.312605,4.462645e-11,6.7881117,-20.870335,-3.0457196,-25.384115,3.57595,0.03411625,-3.7143903,0,0.467
-27.631021,27.631021,BCU,LSP,179.37523,0.18802738,-58.010536,0.0,8.599623,3.4964106,1.8199822,PowerLaw,2.3025851,1.7289878,-28.913494,2.4120669e-11,2.2354112,-23.182774,-1.2422706,-27.59116,1.7098129,0.16621293,-1.7209303,0,0.359792
-26.255083,36.910534,BLL,HSP,241.1298,0.04830961,-65.77617,0.60047156,8.227627,4.889213,1.8560404,PowerLaw,-1.5903429,1.8006625,-28.594872,3.1441294e-11,3.3592722,-22.115849,-2.1766531,-26.54906,2.5421343,0.084511526,-2.9239872,0,0.411
-25.529444,29.541216,FSRQ,LSP,149.46959,0.09068215,-28.524496,0.7579326,6.2376027,3.8517804,2.2854118,LogParabola,-1.8212988,2.1798167,-27.26117,1.5876908e-10,8.923398,-18.249523,-4.4085464,-22.81695,5.167843,0.007740982,-5.110548,0,1.206
-27.00578,34.884872,BLL,HSP,248.03343,0.064422704,-64.79598,0.43435025,7.7982144,4.079882,1.9533931,PowerLaw,-1.9086505,1.8811585,-28.618227,3.1387597e-11,3.3082519,-21.794224,-2.3579376,-26.275526,2.8713367,0.06660145,-3.0733745,0,0.2
-25.078203,37.5437,BLL,HSP,229.45934,-0.0014471712,-66.33446,0.31412748,7.923355,6.010696,1.8265003,PowerLaw,-2.4133732,1.8273594,-28.040764,4.7592773e-11,3.7385063,-20.814766,-3.1228032,-25.227907,3.6115773,0.036939263,-4.015797,0,0.232
-24.676725,30.09612,BLL,LSP,156.7759,0.08323111,-39.10538,1.0831685,6.8093786,4.4128575,2.1863697,LogParabola,-1.4641937,2.122619,-27.101053,1.5540527e-10,8.678073,-18.441505,-4.2008905,-23.11204,4.906053,0.009840998,-4.8489776,0,0.94
-27.191696,35.690384,BLL,HSP,151.20462,-0.034543507,-30.988201,0.0,8.54575,3.940381,1.9745554,PowerLaw,2.3025851,2.0000083,-28.5846,3.6782584e-11,2.211905,-22.611624,-1.9530392,-27.099539,1.8056668,0.16338472,-2.9312117,0,0.584
-27.290148,33.999386,BLL,ISP,171.37077,0.11310966,-51.312798,0.0,8.210425,3.4104974,2.0252087,PowerLaw,2.3025851,1.9255496,-28.744379,3.002097e-11,1.6786696,-22.787437,-1.3050736,-27.285404,1.7352111,0.16271587,-1.9927146,0,0.409
-25.75816,39.224545,BLL,HSP,278.4472,0.05632485,-53.086155,0.39396816,7.869202,4.957565,1.7380279,LogParabola,-2.1474113,1.6216792,-28.232151,3.8722216e-11,3.597574,-21.339638,-2.5937202,-25.758766,3.3283002,0.04525795,-3.5617878,0,0.265
-25.949259,30.09612,FSRQ,LSP,261.81567,0.11774899,-60.100594,0.82097584,6.3018126,3.4197934,2.4236288,LogParabola,-1.7361499,2.3097622,-27.879093,6.7869266e-11,7.4215612,-19.917963,-3.3911896,-24.371944,4.3110914,0.017856631,-3.9924533,0,1.385
-26.400928,39.282112,BLL,HSP,159.44098,0.042811405,-37.074566,0.30807567,8.251772,3.8037581,1.9214096,PowerLaw,-1.7554511,1.8757663,-28.273428,4.6905004e-11,2.9226055,-21.560104,-2.295738,-26.028769,2.7064466,0.07405312,-3.0063338,0,1.1003
-27.382963,28.735737,FSRQ,LSP,279.32034,0.10205319,-51.290028,0.63905877,7.2253165,2.3785179,2.3221333,PowerLaw,-1.7081939,2.2384508,-28.720171,2.7766262e-11,3.8375053,-22.117254,-2.0301754,-26.512321,2.5090654,0.086986125,-2.5423882,0,1.373
-26.767872,29.386515,FSRQ,LSP,209.74239,0.09122101,-62.0938,0.6239166,6.05898,4.047118,2.3538747,LogParabola,-2.0104609,2.246184,-27.879238,8.711966e-11,7.3529096,-19.457415,-3.8966823,-23.93075,4.58285,0.013669363,-4.5077195,0,1.419
-25.766031,29.264366,FSRQ,LSP,272.5279,0.08328841,-54.64205,1.3090705,6.143114,3.5765448,2.5106184,LogParabola,-1.267248,2.4085155,-28.32164,4.2364643e-11,6.811448,-20.957201,-2.9860725,-25.265795,3.62281,0.032927025,-3.559483,2,0.539
-27.263601,33.046555,BLL,ISP,176.71094,0.060789112,-51.088688,0.0,7.8618155,4.5462184,2.0214705,PowerLaw,2.3025851,1.9757732,-28.53487,3.6254284e-11,1.7374599,-21.934818,-2.2101586,-26.432323,2.54571,0.08419026,-2.906803,0,1.479987
-26.706581,29.610275,FSRQ,LSP,150.9359,0.007088706,-23.866667,1.595276,7.660649,3.614393,2.2003548,PowerLaw,-0.9844259,2.1959915,-28.415073,3.8425065e-11,4.656909,-21.945665,-2.2590659,-26.415258,2.3088686,0.09749511,-3.074843,0,0.859
-26.856974,33.675377,BLL,ISP,172.27292,0.016474182,-46.978577,0.3796246,7.6717763,4.723682,2.0857239,PowerLaw,-2.0692449,2.0730329,-28.30117,4.618017e-11,3.4775083,-21.328772,-2.6417203,-25.827957,2.8941019,0.06278197,-3.4359958,512,0.4
-26.927383,30.26165,FSRQ,LSP,169.12056,0.060774684,-43.319084,0.7027552,6.913119,3.9258134,2.1870925,LogParabola,-1.8640499,2.1124396,-27.69544,8.2881736e-11,5.713728,-20.103636,-3.1411192,-24.74626,3.6459908,0.029666556,-3.9075916,0,0.893
-25.937239,31.339966,BLL,LSP,200.81451,0.054338306,-58.35679,0.6130345,7.188262,2.5402703,2.3078492,PowerLaw,-1.3798777,2.2712948,-28.611765,3.1863078e-11,3.2261078,-22.41775,-1.8919991,-26.823698,1.9027662,0.11859199,-2.606406,16,0.278
-26.779062,29.68011,FSRQ,LSP,290.0012,0.075712055,-41.77624,0.54756826,6.4977674,2.3993487,2.5877838,PowerLaw,-1.9622236,2.547343,-28.601198,2.973995e-11,4.0718737,-21.846622,-2.593965,-25.953009,2.8758914,0.05864432,-3.0870845,0,0.8232
-26.86067,30.208344,FSRQ,LSP,295.70593,0.019614926,-35.982086,0.29692984,6.796734,2.6103344,2.527458,PowerLaw,-1.8877037,2.5180461,-28.43364,3.226074e-11,3.0015957,-22.09528,-2.3375928,-26.279907,2.3386638,0.088442765,-3.0337582,0,1.115
-26.49472,36.85988,BLL,HSP,171.83876,0.16962136,-44.063877,0.0,9.392987,3.9504356,1.6730784,PowerLaw,2.3025851,1.4881049,-28.633352,3.342532e-11,2.2515466,-22.997684,-0.9686564,-27.270845,1.8988479,0.16548957,-1.642906,0,0.196
-25.05219,35.46021,BLL,HSP,214.62746,0.03293357,-60.176105,0.43165758,6.880387,5.5383496,1.9135509,LogParabola,-2.3647187,1.8494388,-27.297583,1.0541841e-10,6.1847997,-19.15588,-3.9016552,-23.724497,4.6778984,0.013484166,-4.885835,0,0.266
-26.2702,29.145739,FSRQ,LSP,280.24564,0.09070661,-48.702312,0.60476923,6.604217,3.2681305,2.3874466,LogParabola,-2.0047324,2.282578,-28.067106,4.9921504e-11,5.5433173,-20.665524,-2.9359963,-25.200426,3.6844268,0.03319871,-3.587542,0,1.351
-27.192442,36.03568,BLL,HSP,223.59253,0.28992313,-60.665897,0.0,8.417897,3.0012422,1.7394431,LogParabola,2.3025851,1.3804219,-28.692474,3.1302565e-11,2.575203,-22.729847,-1.2334363,-27.212534,2.2698057,0.109069936,-1.7335289,0,0.7
-26.927444,35.345127,BLL,HSP,179.16022,0.057991356,-48.693592,0.41306883,8.016604,4.4411736,2.0210543,PowerLaw,-1.2314646,1.984634,-28.623747,3.3474445e-11,2.7695012,-22.335798,-1.9680111,-26.833248,2.1331315,0.112267226,-2.6632643,0,0.511
-26.823483,37.796974,BLL,HSP,200.36003,0.0749082,-57.165096,0.35069612,8.406403,3.4085007,1.8175565,PowerLaw,-1.5440178,1.7258118,-28.515184,3.4008487e-11,3.0049102,-22.08651,-1.9814265,-26.4931,2.5991938,0.08990734,-2.717604,0,0.311
-27.631021,27.631021,FSRQ,LSP,183.96553,0.017752174,-50.29342,0.0,8.148141,3.4896965,2.1139402,PowerLaw,2.3025851,2.1069381,-28.79468,2.7045704e-11,2.826388,-23.179773,-1.4074771,-27.67551,1.2921427,0.21577056,-2.081028,4096,0.02889
-25.968842,34.07984,RDG,ISP,174.85263,0.0484006,-44.50769,0.3583927,7.756989,4.8031764,2.0019994,PowerLaw,-2.2160313,1.9615573,-28.091858,5.5390165e-11,3.6327794,-20.89291,-2.8188274,-25.387287,3.2097425,0.046823613,-3.545331,0,0.029
-25.209608,29.541216,FSRQ,LSP,169.17177,0.12496913,-39.717525,1.2352431,6.601245,3.7599714,2.3740685,LogParabola,-1.3173383,2.2448628,-27.767681,7.678502e-11,6.2976255,-20.409492,-2.8616724,-25.0047,3.3594925,0.03519096,-3.3936183,0,0.863
-27.292137,32.54291,BLL,ISP,246.1685,0.07614416,-58.7529,0.0,8.221594,3.6625304,1.9175342,PowerLaw,2.3025851,1.8741076,-29.020578,2.1987754e-11,2.3978727,-22.996992,-1.6405138,-27.463911,1.901738,0.14277308,-2.3550627,0,0.193
-26.473507,29.541216,FSRQ,LSP,278.10864,0.10470447,-48.940758,0.5903902,6.316827,2.9435544,2.470691,LogParabola,-2.0615318,2.3933318,-27.935364,6.4599576e-11,6.783538,-19.913685,-3.6525974,-24.275707,4.334584,0.01719416,-4.1957316,0,1.479
-26.752922,30.379686,FSRQ,LSP,178.53134,0.030929625,-45.47984,0.82053405,7.201346,3.2125478,2.3790104,PowerLaw,-1.6156607,2.354371,-28.139029,4.5400707e-11,4.5551267,-21.44209,-2.3421974,-25.788605,2.6981704,0.07491892,-2.9975429,0,0.664
